[2025-12-05 03:37:01] ✗✓ FALSE NEGATIVE | Customer: CUST_005537 | Cluster: 11 | Score: -178.49 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 60 | Acc: 26.67% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✗ TRUE NEGATIVE | Customer: CUST_011366 | Cluster: 11 | Score: -28.38 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.67 | Total: 1208 | Acc: 31.04% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✗ TRUE NEGATIVE | Customer: CUST_011420 | Cluster: 11 | Score: -14661.77 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1209 | Acc: 31.10% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_002659 | Cluster: 11 | Score: -4807.85 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1210 | Acc: 31.07% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_011427 | Cluster: 11 | Score: -7226.97 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1211 | Acc: 31.05% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✗ TRUE NEGATIVE | Customer: CUST_009324 | Cluster: 11 | Score: -28268.18 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1212 | Acc: 31.11% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✗ TRUE NEGATIVE | Customer: CUST_002660 | Cluster: 9 | Score: -61.12 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.64 | Total: 1213 | Acc: 31.16% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✗ TRUE NEGATIVE | Customer: CUST_005470 | Cluster: 11 | Score: -2849.74 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1214 | Acc: 31.22% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_011325 | Cluster: 11 | Score: -19.93 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.68 | Total: 1215 | Acc: 31.19% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✗ TRUE NEGATIVE | Customer: CUST_000632 | Cluster: 7 | Score: -25989.00 | 6 similar: ['CUST_009462', 'CUST_002422', 'CUST_002694'] | Prob: 0.70 | Total: 1216 | Acc: 31.25% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_009311 | Cluster: 11 | Score: -18497.92 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1217 | Acc: 31.22% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_005619 | Cluster: 11 | Score: -3673.68 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1218 | Acc: 31.20% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_002659 | Cluster: 11 | Score: -5802.78 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1219 | Acc: 31.17% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✗ TRUE NEGATIVE | Customer: CUST_011429 | Cluster: 11 | Score: -3615.20 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1220 | Acc: 31.23% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_011364 | Cluster: 11 | Score: -7629.77 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1221 | Acc: 31.20% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_002582 | Cluster: 9 | Score: -12842.20 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 1222 | Acc: 31.18% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_005410 | Cluster: 11 | Score: -64.49 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.64 | Total: 1223 | Acc: 31.15% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_011331 | Cluster: 11 | Score: -4427.55 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1224 | Acc: 31.13% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_009468 | Cluster: 11 | Score: -443.81 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1225 | Acc: 31.10% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_009468 | Cluster: 11 | Score: -429.98 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1226 | Acc: 31.08% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_009341 | Cluster: 11 | Score: -173.25 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1227 | Acc: 31.05% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_011429 | Cluster: 11 | Score: -3615.20 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1228 | Acc: 31.03% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✗ TRUE NEGATIVE | Customer: CUST_011364 | Cluster: 11 | Score: -6359.71 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1229 | Acc: 31.08% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_005587 | Cluster: 11 | Score: -14179.36 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1230 | Acc: 31.06% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_000259 | Cluster: 11 | Score: -5264.36 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1231 | Acc: 31.03% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_009499 | Cluster: 11 | Score: -4048.78 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1232 | Acc: 31.01% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✗ TRUE NEGATIVE | Customer: CUST_002790 | Cluster: 11 | Score: -15202.08 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1233 | Acc: 31.06% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:27] ✗✓ FALSE NEGATIVE | Customer: CUST_005396 | Cluster: 11 | Score: -4224.09 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1234 | Acc: 31.04% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_002591 | Cluster: 11 | Score: -3940.73 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1235 | Acc: 31.01% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_011420 | Cluster: 11 | Score: -12293.86 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1236 | Acc: 30.99% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✗ TRUE NEGATIVE | Customer: CUST_011427 | Cluster: 11 | Score: -8523.20 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1237 | Acc: 31.04% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_002574 | Cluster: 11 | Score: -9000.82 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1238 | Acc: 31.02% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_009499 | Cluster: 11 | Score: -4752.38 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1239 | Acc: 30.99% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_009462 | Cluster: 11 | Score: -7236.81 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1240 | Acc: 30.97% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_011429 | Cluster: 11 | Score: -3639.64 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1241 | Acc: 30.94% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✗ TRUE NEGATIVE | Customer: CUST_009468 | Cluster: 11 | Score: -443.81 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1242 | Acc: 31.00% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✗ TRUE NEGATIVE | Customer: CUST_005396 | Cluster: 11 | Score: -3590.30 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1243 | Acc: 31.05% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✗ TRUE NEGATIVE | Customer: CUST_009324 | Cluster: 11 | Score: -28494.49 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1244 | Acc: 31.11% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_000862 | Cluster: 11 | Score: -32.31 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.67 | Total: 1245 | Acc: 31.08% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_002663 | Cluster: 7 | Score: -176.62 | 6 similar: ['CUST_009462', 'CUST_002422', 'CUST_002694'] | Prob: 0.70 | Total: 1246 | Acc: 31.06% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_009462 | Cluster: 11 | Score: -7213.94 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1247 | Acc: 31.03% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_002574 | Cluster: 11 | Score: -7447.94 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1248 | Acc: 31.01% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_011429 | Cluster: 11 | Score: -4416.10 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1249 | Acc: 30.98% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✗ TRUE NEGATIVE | Customer: CUST_002663 | Cluster: 7 | Score: -160.92 | 6 similar: ['CUST_009462', 'CUST_002422', 'CUST_002694'] | Prob: 0.70 | Total: 1250 | Acc: 31.04% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✗ TRUE NEGATIVE | Customer: CUST_002582 | Cluster: 9 | Score: -13003.70 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 1251 | Acc: 31.10% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_005331 | Cluster: 11 | Score: -359.30 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1252 | Acc: 31.07% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_011364 | Cluster: 11 | Score: -6359.60 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1253 | Acc: 31.05% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_005396 | Cluster: 11 | Score: -3563.03 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1254 | Acc: 31.02% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_005470 | Cluster: 11 | Score: -2309.45 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1255 | Acc: 31.00% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_009401 | Cluster: 11 | Score: -12077.91 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1256 | Acc: 30.97% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_000862 | Cluster: 11 | Score: -31.27 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.67 | Total: 1257 | Acc: 30.95% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✗ TRUE NEGATIVE | Customer: CUST_005410 | Cluster: 11 | Score: -74.29 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.63 | Total: 1258 | Acc: 31.00% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_009493 | Cluster: 7 | Score: -24758.06 | 6 similar: ['CUST_009462', 'CUST_002422', 'CUST_002694'] | Prob: 0.70 | Total: 1259 | Acc: 30.98% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_002582 | Cluster: 9 | Score: -15696.51 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 1260 | Acc: 30.95% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_002790 | Cluster: 11 | Score: -13165.39 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1261 | Acc: 30.93% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_011325 | Cluster: 11 | Score: -20.07 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.68 | Total: 1262 | Acc: 30.90% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_000632 | Cluster: 7 | Score: -22210.09 | 6 similar: ['CUST_009462', 'CUST_002422', 'CUST_002694'] | Prob: 0.70 | Total: 1263 | Acc: 30.88% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_002663 | Cluster: 7 | Score: -176.62 | 6 similar: ['CUST_009462', 'CUST_002422', 'CUST_002694'] | Prob: 0.70 | Total: 1264 | Acc: 30.85% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_005587 | Cluster: 11 | Score: -14172.36 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1265 | Acc: 30.83% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✗ TRUE NEGATIVE | Customer: CUST_009324 | Cluster: 11 | Score: -24555.98 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1266 | Acc: 30.88% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✗ TRUE NEGATIVE | Customer: CUST_011427 | Cluster: 11 | Score: -8493.58 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1267 | Acc: 30.94% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:28] ✗✓ FALSE NEGATIVE | Customer: CUST_005587 | Cluster: 11 | Score: -14179.36 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1268 | Acc: 30.91% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:29] ✗✓ FALSE NEGATIVE | Customer: CUST_011325 | Cluster: 11 | Score: -20.16 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.68 | Total: 1269 | Acc: 30.89% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:29] ✗✗ TRUE NEGATIVE | Customer: CUST_011427 | Cluster: 11 | Score: -8523.20 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1270 | Acc: 30.94% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✓ FALSE NEGATIVE | Customer: CUST_011191 | Cluster: 11 | Score: -2788.24 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1271 | Acc: 30.92% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✓ FALSE NEGATIVE | Customer: CUST_011152 | Cluster: 11 | Score: -421.18 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1272 | Acc: 30.90% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✓ FALSE NEGATIVE | Customer: CUST_011186 | Cluster: 11 | Score: -1085.14 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1273 | Acc: 30.87% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✓ FALSE NEGATIVE | Customer: CUST_002970 | Cluster: 7 | Score: -44.79 | 6 similar: ['CUST_009462', 'CUST_002422', 'CUST_002694'] | Prob: 0.66 | Total: 1274 | Acc: 30.85% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✗ TRUE NEGATIVE | Customer: CUST_005089 | Cluster: 11 | Score: -335.94 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1275 | Acc: 30.90% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✓ FALSE NEGATIVE | Customer: CUST_002970 | Cluster: 7 | Score: -40.19 | 6 similar: ['CUST_009462', 'CUST_002422', 'CUST_002694'] | Prob: 0.66 | Total: 1276 | Acc: 30.88% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✗ TRUE NEGATIVE | Customer: CUST_009364 | Cluster: 11 | Score: -3912.97 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1277 | Acc: 30.93% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✓ FALSE NEGATIVE | Customer: CUST_011182 | Cluster: 11 | Score: -519.54 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1278 | Acc: 30.91% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✗ TRUE NEGATIVE | Customer: CUST_009364 | Cluster: 11 | Score: -3908.16 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1279 | Acc: 30.96% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✓ FALSE NEGATIVE | Customer: CUST_011190 | Cluster: 9 | Score: -7112.61 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 1280 | Acc: 30.94% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✗ TRUE NEGATIVE | Customer: CUST_005536 | Cluster: 11 | Score: -3186.97 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1281 | Acc: 30.99% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✗ TRUE NEGATIVE | Customer: CUST_003009 | Cluster: 11 | Score: -211.01 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1282 | Acc: 31.05% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✓ FALSE NEGATIVE | Customer: CUST_002635 | Cluster: 11 | Score: -2949.03 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1283 | Acc: 31.02% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:32] ✗✗ TRUE NEGATIVE | Customer: CUST_009591 | Cluster: 7 | Score: -7434.86 | 6 similar: ['CUST_009462', 'CUST_002422', 'CUST_002694'] | Prob: 0.70 | Total: 1284 | Acc: 31.07% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✗ TRUE NEGATIVE | Customer: CUST_000236 | Cluster: 11 | Score: -548.30 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1285 | Acc: 31.13% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✓ FALSE NEGATIVE | Customer: CUST_000139 | Cluster: 11 | Score: -3239.03 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1286 | Acc: 31.10% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✗ TRUE NEGATIVE | Customer: CUST_002977 | Cluster: 11 | Score: -939.91 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1287 | Acc: 31.16% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✗ TRUE NEGATIVE | Customer: CUST_005143 | Cluster: 11 | Score: -851.63 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1288 | Acc: 31.21% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✗ TRUE NEGATIVE | Customer: CUST_011152 | Cluster: 11 | Score: -643.51 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1289 | Acc: 31.26% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✓ FALSE NEGATIVE | Customer: CUST_011186 | Cluster: 11 | Score: -754.66 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1290 | Acc: 31.24% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✓ FALSE NEGATIVE | Customer: CUST_009364 | Cluster: 11 | Score: -3912.97 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1291 | Acc: 31.22% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✓ FALSE NEGATIVE | Customer: CUST_003009 | Cluster: 11 | Score: -216.27 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1292 | Acc: 31.19% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✗ TRUE NEGATIVE | Customer: CUST_002646 | Cluster: 11 | Score: -3749.05 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1293 | Acc: 31.25% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✓ FALSE NEGATIVE | Customer: CUST_005536 | Cluster: 11 | Score: -3190.70 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1294 | Acc: 31.22% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✓ FALSE NEGATIVE | Customer: CUST_005098 | Cluster: 11 | Score: -376.82 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1295 | Acc: 31.20% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✓ FALSE NEGATIVE | Customer: CUST_005098 | Cluster: 11 | Score: -203.31 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1296 | Acc: 31.17% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✓ FALSE NEGATIVE | Customer: CUST_005536 | Cluster: 11 | Score: -3186.97 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1297 | Acc: 31.15% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✗ TRUE NEGATIVE | Customer: CUST_002963 | Cluster: 11 | Score: -2327.46 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1298 | Acc: 31.20% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✗ TRUE NEGATIVE | Customer: CUST_005120 | Cluster: 11 | Score: -796.01 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1299 | Acc: 31.25% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✓ FALSE NEGATIVE | Customer: CUST_003009 | Cluster: 11 | Score: -211.01 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1300 | Acc: 31.23% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✓ FALSE NEGATIVE | Customer: CUST_005536 | Cluster: 11 | Score: -3891.04 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1301 | Acc: 31.21% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:40:33] ✗✓ FALSE NEGATIVE | Customer: CUST_009616 | Cluster: 11 | Score: -1452.01 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 1302 | Acc: 31.18% | Prec: 0.00% | Rec: 0.00%
